date,store_id,product_id,units_sold,stock_on_hand
2026-02-26,Brasov,Samsung Galaxy Watch 6 (P12),2,15
2026-02-27,Brasov,Samsung Galaxy Watch 6 (P12),1,13
2026-02-28,Brasov,Samsung Galaxy Watch 6 (P12),2,12
2026-03-01,Brasov,Samsung Galaxy Watch 6 (P12),2,10
2026-03-02,Brasov,Samsung Galaxy Watch 6 (P12),2,8
2026-03-04,Brasov,Samsung Galaxy Watch 6 (P12),1,6
2026-03-06,Brasov,Samsung Galaxy Watch 6 (P12),1,5
2026-03-07,Brasov,Samsung Galaxy Watch 6 (P12),2,4
2026-03-08,Brasov,Samsung Galaxy Watch 6 (P12),2,2
2026-03-14,Brasov,Samsung Galaxy Watch 6 (P12),0,0
2026-02-13,Brasov,Garmin Fenix 7 (P13),1,34
2026-02-14,Brasov,Garmin Fenix 7 (P13),2,33
2026-02-15,Brasov,Garmin Fenix 7 (P13),2,31
2026-02-16,Brasov,Garmin Fenix 7 (P13),1,29
2026-02-17,Brasov,Garmin Fenix 7 (P13),1,28
2026-02-19,Brasov,Garmin Fenix 7 (P13),1,27
2026-02-20,Brasov,Garmin Fenix 7 (P13),1,26
2026-02-21,Brasov,Garmin Fenix 7 (P13),2,25
2026-02-22,Brasov,Garmin Fenix 7 (P13),3,23
2026-02-24,Brasov,Garmin Fenix 7 (P13),2,20
2026-02-25,Brasov,Garmin Fenix 7 (P13),2,18
2026-02-26,Brasov,Garmin Fenix 7 (P13),1,16
2026-02-27,Brasov,Garmin Fenix 7 (P13),1,15
2026-03-01,Brasov,Garmin Fenix 7 (P13),3,14
2026-03-02,Brasov,Garmin Fenix 7 (P13),3,11
2026-03-03,Brasov,Garmin Fenix 7 (P13),2,8
2026-03-04,Brasov,Garmin Fenix 7 (P13),2,6
2026-03-05,Brasov,Garmin Fenix 7 (P13),3,4
2026-03-06,Brasov,Garmin Fenix 7 (P13),1,1
2026-03-08,Brasov,Garmin Fenix 7 (P13),3,11
2026-03-09,Brasov,Garmin Fenix 7 (P13),1,8
2026-03-10,Brasov,Garmin Fenix 7 (P13),3,7
2026-03-12,Brasov,Garmin Fenix 7 (P13),1,4
2026-03-13,Brasov,Garmin Fenix 7 (P13),3,3
2026-03-14,Brasov,Garmin Fenix 7 (P13),0,0
2026-02-13,Brasov,AirPods Pro 2 (P14),2,27
2026-02-14,Brasov,AirPods Pro 2 (P14),1,25
2026-02-16,Brasov,AirPods Pro 2 (P14),1,24
2026-02-17,Brasov,AirPods Pro 2 (P14),1,23
2026-02-19,Brasov,AirPods Pro 2 (P14),3,22
2026-02-20,Brasov,AirPods Pro 2 (P14),2,19
2026-02-21,Brasov,AirPods Pro 2 (P14),1,17
2026-02-22,Brasov,AirPods Pro 2 (P14),1,16
2026-02-23,Brasov,AirPods Pro 2 (P14),1,15
2026-02-28,Brasov,AirPods Pro 2 (P14),2,14
2026-03-01,Brasov,AirPods Pro 2 (P14),4,12
2026-03-03,Brasov,AirPods Pro 2 (P14),1,8
2026-03-04,Brasov,AirPods Pro 2 (P14),2,7
2026-03-05,Brasov,AirPods Pro 2 (P14),1,5
2026-03-06,Brasov,AirPods Pro 2 (P14),2,20
2026-03-07,Brasov,AirPods Pro 2 (P14),1,18
2026-03-08,Brasov,AirPods Pro 2 (P14),4,17
2026-03-10,Brasov,AirPods Pro 2 (P14),3,13
2026-03-12,Brasov,AirPods Pro 2 (P14),1,10
2026-03-13,Brasov,AirPods Pro 2 (P14),3,9
2026-03-14,Brasov,AirPods Pro 2 (P14),2,6
2026-02-13,Brasov,Sony WH-1000XM5 (P15),1,14
2026-02-14,Brasov,Sony WH-1000XM5 (P15),2,13
2026-02-15,Brasov,Sony WH-1000XM5 (P15),2,11
2026-02-16,Brasov,Sony WH-1000XM5 (P15),1,9
2026-02-17,Brasov,Sony WH-1000XM5 (P15),2,8
2026-02-18,Brasov,Sony WH-1000XM5 (P15),1,6
2026-02-19,Brasov,Sony WH-1000XM5 (P15),1,5
2026-02-21,Brasov,Sony WH-1000XM5 (P15),1,24
2026-02-22,Brasov,Sony WH-1000XM5 (P15),4,23
2026-02-23,Brasov,Sony WH-1000XM5 (P15),4,19
2026-02-24,Brasov,Sony WH-1000XM5 (P15),1,15
2026-02-25,Brasov,Sony WH-1000XM5 (P15),1,14
2026-02-27,Brasov,Sony WH-1000XM5 (P15),1,13
2026-02-28,Brasov,Sony WH-1000XM5 (P15),3,12
2026-03-02,Brasov,Sony WH-1000XM5 (P15),2,9
2026-03-03,Brasov,Sony WH-1000XM5 (P15),3,7
2026-03-04,Brasov,Sony WH-1000XM5 (P15),3,19
2026-03-05,Brasov,Sony WH-1000XM5 (P15),1,16
2026-03-07,Brasov,Sony WH-1000XM5 (P15),1,15
2026-03-08,Brasov,Sony WH-1000XM5 (P15),1,14
2026-03-09,Brasov,Sony WH-1000XM5 (P15),2,13
2026-03-12,Brasov,Sony WH-1000XM5 (P15),1,11
2026-03-13,Brasov,Sony WH-1000XM5 (P15),2,10
2026-03-14,Brasov,Sony WH-1000XM5 (P15),2,8
2026-02-14,Brasov,Samsung 55-inch 4K TV (P16),1,9
2026-02-17,Brasov,Samsung 55-inch 4K TV (P16),1,8
2026-02-25,Brasov,Samsung 55-inch 4K TV (P16),2,7
2026-02-27,Brasov,Samsung 55-inch 4K TV (P16),1,5
2026-03-09,Brasov,Samsung 55-inch 4K TV (P16),1,15
2026-03-14,Brasov,Samsung 55-inch 4K TV (P16),0,14
2026-02-23,Brasov,LG OLED 65-inch TV (P17),1,9
2026-03-02,Brasov,LG OLED 65-inch TV (P17),1,8
2026-03-07,Brasov,LG OLED 65-inch TV (P17),2,7
2026-03-14,Brasov,LG OLED 65-inch TV (P17),0,5
2026-02-15,Brasov,PlayStation 5 (P18),1,26
2026-02-24,Brasov,PlayStation 5 (P18),1,25
2026-03-12,Brasov,PlayStation 5 (P18),1,24
2026-03-14,Brasov,PlayStation 5 (P18),0,23
2026-02-14,Brasov,Xbox Series X (P19),1,15
2026-02-17,Brasov,Xbox Series X (P19),2,14
2026-02-20,Brasov,Xbox Series X (P19),1,12
2026-02-22,Brasov,Xbox Series X (P19),1,11
2026-02-23,Brasov,Xbox Series X (P19),2,10
2026-02-24,Brasov,Xbox Series X (P19),2,8
2026-02-26,Brasov,Xbox Series X (P19),1,6
2026-02-28,Brasov,Xbox Series X (P19),3,5
2026-03-02,Brasov,Xbox Series X (P19),1,2
2026-03-04,Brasov,Xbox Series X (P19),1,1
2026-03-11,Brasov,Xbox Series X (P19),2,11
2026-03-12,Brasov,Xbox Series X (P19),1,9
2026-03-14,Brasov,Xbox Series X (P19),0,8
2026-02-15,Brasov,Nintendo Switch OLED (P20),1,5
2026-03-01,Brasov,Nintendo Switch OLED (P20),1,22
2026-03-04,Brasov,Nintendo Switch OLED (P20),1,21
2026-03-12,Brasov,Nintendo Switch OLED (P20),1,20
2026-03-14,Brasov,Nintendo Switch OLED (P20),3,19
2026-02-13,Craiova,Iphone 15 Pro (P01),2,11
2026-02-16,Craiova,Iphone 15 Pro (P01),2,9
2026-02-17,Craiova,Iphone 15 Pro (P01),2,7
2026-02-18,Craiova,Iphone 15 Pro (P01),3,5
2026-02-19,Craiova,Iphone 15 Pro (P01),2,2
2026-03-01,Craiova,Iphone 15 Pro (P01),4,11
2026-03-02,Craiova,Iphone 15 Pro (P01),1,7
2026-03-04,Craiova,Iphone 15 Pro (P01),2,6
2026-03-05,Craiova,Iphone 15 Pro (P01),1,4
2026-03-06,Craiova,Iphone 15 Pro (P01),1,32
2026-03-09,Craiova,Iphone 15 Pro (P01),1,31
2026-03-10,Craiova,Iphone 15 Pro (P01),1,30
2026-03-13,Craiova,Iphone 15 Pro (P01),2,29
2026-03-14,Craiova,Iphone 15 Pro (P01),0,27
2026-02-14,Craiova,Iphone 15 Pro Max (P02),2,25
2026-03-14,Craiova,Iphone 15 Pro Max (P02),0,23
2026-02-13,Craiova,Samsung Galaxy S24 Ultra (P03),1,45
2026-02-14,Craiova,Samsung Galaxy S24 Ultra (P03),1,44
2026-02-15,Craiova,Samsung Galaxy S24 Ultra (P03),3,43
2026-02-17,Craiova,Samsung Galaxy S24 Ultra (P03),2,40
2026-02-18,Craiova,Samsung Galaxy S24 Ultra (P03),1,38
2026-02-19,Craiova,Samsung Galaxy S24 Ultra (P03),1,37
2026-02-20,Craiova,Samsung Galaxy S24 Ultra (P03),1,36
2026-02-21,Craiova,Samsung Galaxy S24 Ultra (P03),3,35
2026-02-24,Craiova,Samsung Galaxy S24 Ultra (P03),2,32
2026-02-25,Craiova,Samsung Galaxy S24 Ultra (P03),1,30
2026-02-26,Craiova,Samsung Galaxy S24 Ultra (P03),1,29
2026-02-27,Craiova,Samsung Galaxy S24 Ultra (P03),3,28
2026-02-28,Craiova,Samsung Galaxy S24 Ultra (P03),2,25
2026-03-01,Craiova,Samsung Galaxy S24 Ultra (P03),2,23
2026-03-03,Craiova,Samsung Galaxy S24 Ultra (P03),1,21
2026-03-05,Craiova,Samsung Galaxy S24 Ultra (P03),1,20
2026-03-06,Craiova,Samsung Galaxy S24 Ultra (P03),1,19
2026-03-07,Craiova,Samsung Galaxy S24 Ultra (P03),1,18
2026-03-08,Craiova,Samsung Galaxy S24 Ultra (P03),2,17
2026-03-13,Craiova,Samsung Galaxy S24 Ultra (P03),1,15
2026-03-14,Craiova,Samsung Galaxy S24 Ultra (P03),2,14
2026-02-13,Craiova,Samsung Galaxy A54 (P04),2,56
2026-02-14,Craiova,Samsung Galaxy A54 (P04),2,54
2026-02-15,Craiova,Samsung Galaxy A54 (P04),2,52
2026-02-16,Craiova,Samsung Galaxy A54 (P04),2,50
2026-02-17,Craiova,Samsung Galaxy A54 (P04),2,48
2026-02-18,Craiova,Samsung Galaxy A54 (P04),1,46
2026-02-20,Craiova,Samsung Galaxy A54 (P04),1,45
2026-02-21,Craiova,Samsung Galaxy A54 (P04),2,44
2026-02-22,Craiova,Samsung Galaxy A54 (P04),4,42
2026-02-23,Craiova,Samsung Galaxy A54 (P04),3,38
2026-02-24,Craiova,Samsung Galaxy A54 (P04),1,35
2026-02-25,Craiova,Samsung Galaxy A54 (P04),3,34
2026-02-26,Craiova,Samsung Galaxy A54 (P04),1,31
2026-03-01,Craiova,Samsung Galaxy A54 (P04),3,30
2026-03-02,Craiova,Samsung Galaxy A54 (P04),4,27
2026-03-03,Craiova,Samsung Galaxy A54 (P04),2,23
2026-03-06,Craiova,Samsung Galaxy A54 (P04),1,21
2026-03-07,Craiova,Samsung Galaxy A54 (P04),1,20
2026-03-08,Craiova,Samsung Galaxy A54 (P04),2,19
2026-03-11,Craiova,Samsung Galaxy A54 (P04),1,17
2026-03-12,Craiova,Samsung Galaxy A54 (P04),1,16
2026-03-13,Craiova,Samsung Galaxy A54 (P04),1,15
2026-03-14,Craiova,Samsung Galaxy A54 (P04),3,14
2026-02-15,Craiova,MacBook Air M2 (P05),2,15
2026-02-18,Craiova,MacBook Air M2 (P05),1,13
2026-02-19,Craiova,MacBook Air M2 (P05),1,12
2026-02-20,Craiova,MacBook Air M2 (P05),1,11
2026-02-21,Craiova,MacBook Air M2 (P05),2,10
2026-02-22,Craiova,MacBook Air M2 (P05),2,8
2026-02-23,Craiova,MacBook Air M2 (P05),1,6
2026-02-26,Craiova,MacBook Air M2 (P05),4,5
2026-02-27,Craiova,MacBook Air M2 (P05),1,1
2026-03-03,Craiova,MacBook Air M2 (P05),1,10
2026-03-08,Craiova,MacBook Air M2 (P05),1,9
2026-03-11,Craiova,MacBook Air M2 (P05),1,8
2026-03-14,Craiova,MacBook Air M2 (P05),0,7
2026-02-16,Craiova,MacBook Pro 14 M3 (P06),1,13
2026-02-25,Craiova,MacBook Pro 14 M3 (P06),1,12
2026-03-07,Craiova,MacBook Pro 14 M3 (P06),1,11
2026-03-14,Craiova,MacBook Pro 14 M3 (P06),0,10
2026-02-13,Craiova,Lenovo IdeaPad 3 (P07),2,35
2026-02-15,Craiova,Lenovo IdeaPad 3 (P07),2,33
2026-02-16,Craiova,Lenovo IdeaPad 3 (P07),1,31
2026-02-20,Craiova,Lenovo IdeaPad 3 (P07),1,30
2026-02-22,Craiova,Lenovo IdeaPad 3 (P07),1,29
2026-02-24,Craiova,Lenovo IdeaPad 3 (P07),1,28
2026-02-26,Craiova,Lenovo IdeaPad 3 (P07),1,27
2026-02-27,Craiova,Lenovo IdeaPad 3 (P07),1,26
2026-03-02,Craiova,Lenovo IdeaPad 3 (P07),1,25
2026-03-07,Craiova,Lenovo IdeaPad 3 (P07),2,24
2026-03-11,Craiova,Lenovo IdeaPad 3 (P07),1,22
2026-03-12,Craiova,Lenovo IdeaPad 3 (P07),1,21
2026-03-14,Craiova,Lenovo IdeaPad 3 (P07),0,20
2026-02-13,Craiova,ASUS ROG Strix G15 (P08),1,32
2026-02-14,Craiova,ASUS ROG Strix G15 (P08),1,31
2026-02-15,Craiova,ASUS ROG Strix G15 (P08),1,30
2026-02-16,Craiova,ASUS ROG Strix G15 (P08),2,29
2026-02-17,Craiova,ASUS ROG Strix G15 (P08),1,27
2026-02-18,Craiova,ASUS ROG Strix G15 (P08),2,26
2026-02-19,Craiova,ASUS ROG Strix G15 (P08),1,24
2026-02-22,Craiova,ASUS ROG Strix G15 (P08),1,23
2026-02-24,Craiova,ASUS ROG Strix G15 (P08),1,22
2026-02-26,Craiova,ASUS ROG Strix G15 (P08),1,21
2026-02-27,Craiova,ASUS ROG Strix G15 (P08),1,20
2026-02-28,Craiova,ASUS ROG Strix G15 (P08),1,19
2026-03-02,Craiova,ASUS ROG Strix G15 (P08),1,18
2026-03-07,Craiova,ASUS ROG Strix G15 (P08),2,17
2026-03-08,Craiova,ASUS ROG Strix G15 (P08),1,15
2026-03-10,Craiova,ASUS ROG Strix G15 (P08),1,14
2026-03-11,Craiova,ASUS ROG Strix G15 (P08),1,13
2026-03-12,Craiova,ASUS ROG Strix G15 (P08),1,12
2026-03-14,Craiova,ASUS ROG Strix G15 (P08),1,11
2026-02-14,Craiova,iPad Air 5th Gen (P09),4,26
2026-02-16,Craiova,iPad Air 5th Gen (P09),1,22
2026-02-21,Craiova,iPad Air 5th Gen (P09),3,21
2026-02-22,Craiova,iPad Air 5th Gen (P09),1,18
2026-02-23,Craiova,iPad Air 5th Gen (P09),1,17
2026-02-25,Craiova,iPad Air 5th Gen (P09),1,16
2026-02-28,Craiova,iPad Air 5th Gen (P09),1,15
2026-03-01,Craiova,iPad Air 5th Gen (P09),1,14
2026-03-05,Craiova,iPad Air 5th Gen (P09),1,13
2026-03-08,Craiova,iPad Air 5th Gen (P09),1,12
2026-03-13,Craiova,iPad Air 5th Gen (P09),2,11
2026-03-14,Craiova,iPad Air 5th Gen (P09),1,9
2026-02-13,Craiova,Samsung Tab S9 (P10),1,36
2026-02-14,Craiova,Samsung Tab S9 (P10),3,35
2026-02-17,Craiova,Samsung Tab S9 (P10),1,32
2026-02-19,Craiova,Samsung Tab S9 (P10),1,31
2026-02-20,Craiova,Samsung Tab S9 (P10),1,30
2026-02-21,Craiova,Samsung Tab S9 (P10),1,29
2026-02-22,Craiova,Samsung Tab S9 (P10),1,28
2026-02-23,Craiova,Samsung Tab S9 (P10),1,27
2026-02-24,Craiova,Samsung Tab S9 (P10),2,26
2026-02-25,Craiova,Samsung Tab S9 (P10),1,24
2026-02-26,Craiova,Samsung Tab S9 (P10),2,23
2026-02-27,Craiova,Samsung Tab S9 (P10),2,21
2026-03-01,Craiova,Samsung Tab S9 (P10),7,19
2026-03-02,Craiova,Samsung Tab S9 (P10),1,12
2026-03-03,Craiova,Samsung Tab S9 (P10),1,11
2026-03-04,Craiova,Samsung Tab S9 (P10),1,10
2026-03-06,Craiova,Samsung Tab S9 (P10),2,9
2026-03-07,Craiova,Samsung Tab S9 (P10),1,7
2026-03-09,Craiova,Samsung Tab S9 (P10),2,6
2026-03-12,Craiova,Samsung Tab S9 (P10),2,4
2026-03-13,Craiova,Samsung Tab S9 (P10),2,2
2026-03-14,Craiova,Samsung Tab S9 (P10),0,0
2026-02-15,Craiova,Apple Watch Series 9 (P11),1,39
2026-02-16,Craiova,Apple Watch Series 9 (P11),3,38
2026-02-17,Craiova,Apple Watch Series 9 (P11),1,35
2026-02-18,Craiova,Apple Watch Series 9 (P11),1,34
2026-02-19,Craiova,Apple Watch Series 9 (P11),1,33
2026-02-21,Craiova,Apple Watch Series 9 (P11),2,32
2026-02-22,Craiova,Apple Watch Series 9 (P11),1,30
2026-02-23,Craiova,Apple Watch Series 9 (P11),2,29
2026-02-25,Craiova,Apple Watch Series 9 (P11),1,27
2026-02-27,Craiova,Apple Watch Series 9 (P11),1,26
2026-03-01,Craiova,Apple Watch Series 9 (P11),1,25
2026-03-04,Craiova,Apple Watch Series 9 (P11),1,24
2026-03-05,Craiova,Apple Watch Series 9 (P11),1,23
2026-03-08,Craiova,Apple Watch Series 9 (P11),2,22
2026-03-11,Craiova,Apple Watch Series 9 (P11),1,20
2026-03-12,Craiova,Apple Watch Series 9 (P11),2,19
2026-03-14,Craiova,Apple Watch Series 9 (P11),0,17
2026-02-13,Craiova,Samsung Galaxy Watch 6 (P12),3,29
2026-02-14,Craiova,Samsung Galaxy Watch 6 (P12),3,26
2026-02-15,Craiova,Samsung Galaxy Watch 6 (P12),6,23
2026-02-16,Craiova,Samsung Galaxy Watch 6 (P12),3,17
2026-02-17,Craiova,Samsung Galaxy Watch 6 (P12),1,14
2026-02-18,Craiova,Samsung Galaxy Watch 6 (P12),1,13
2026-02-19,Craiova,Samsung Galaxy Watch 6 (P12),1,12
2026-02-20,Craiova,Samsung Galaxy Watch 6 (P12),1,11
2026-02-21,Craiova,Samsung Galaxy Watch 6 (P12),3,10
2026-02-22,Craiova,Samsung Galaxy Watch 6 (P12),5,7
2026-02-24,Craiova,Samsung Galaxy Watch 6 (P12),2,2
2026-03-04,Craiova,Samsung Galaxy Watch 6 (P12),3,14
2026-03-05,Craiova,Samsung Galaxy Watch 6 (P12),5,11
2026-03-06,Craiova,Samsung Galaxy Watch 6 (P12),1,6
2026-03-07,Craiova,Samsung Galaxy Watch 6 (P12),4,5
2026-03-08,Craiova,Samsung Galaxy Watch 6 (P12),1,1
2026-03-13,Craiova,Samsung Galaxy Watch 6 (P12),4,15
2026-03-14,Craiova,Samsung Galaxy Watch 6 (P12),2,11
2026-02-15,Craiova,Garmin Fenix 7 (P13),1,24
2026-02-22,Craiova,Garmin Fenix 7 (P13),1,23
2026-02-25,Craiova,Garmin Fenix 7 (P13),2,22
2026-02-28,Craiova,Garmin Fenix 7 (P13),1,20
2026-03-02,Craiova,Garmin Fenix 7 (P13),1,19
2026-03-03,Craiova,Garmin Fenix 7 (P13),1,18
2026-03-14,Craiova,Garmin Fenix 7 (P13),0,17
2026-02-24,Craiova,AirPods Pro 2 (P14),1,13
2026-03-14,Craiova,AirPods Pro 2 (P14),0,12
2026-02-14,Craiova,Sony WH-1000XM5 (P15),1,30
2026-02-15,Craiova,Sony WH-1000XM5 (P15),1,29
2026-02-16,Craiova,Sony WH-1000XM5 (P15),1,28
2026-02-17,Craiova,Sony WH-1000XM5 (P15),2,27
2026-02-18,Craiova,Sony WH-1000XM5 (P15),2,25
2026-02-20,Craiova,Sony WH-1000XM5 (P15),2,23
2026-02-21,Craiova,Sony WH-1000XM5 (P15),1,21
2026-02-22,Craiova,Sony WH-1000XM5 (P15),1,20
2026-02-23,Craiova,Sony WH-1000XM5 (P15),2,19
2026-02-24,Craiova,Sony WH-1000XM5 (P15),2,17
2026-02-26,Craiova,Sony WH-1000XM5 (P15),2,15
2026-02-27,Craiova,Sony WH-1000XM5 (P15),2,13
2026-02-28,Craiova,Sony WH-1000XM5 (P15),1,11
2026-03-01,Craiova,Sony WH-1000XM5 (P15),4,10
2026-03-02,Craiova,Sony WH-1000XM5 (P15),1,6
2026-03-03,Craiova,Sony WH-1000XM5 (P15),1,5
2026-03-04,Craiova,Sony WH-1000XM5 (P15),2,26
2026-03-05,Craiova,Sony WH-1000XM5 (P15),2,24
2026-03-06,Craiova,Sony WH-1000XM5 (P15),1,22
2026-03-07,Craiova,Sony WH-1000XM5 (P15),1,21
2026-03-08,Craiova,Sony WH-1000XM5 (P15),1,20
2026-03-09,Craiova,Sony WH-1000XM5 (P15),1,19
2026-03-10,Craiova,Sony WH-1000XM5 (P15),1,18
2026-03-12,Craiova,Sony WH-1000XM5 (P15),1,17
2026-03-14,Craiova,Sony WH-1000XM5 (P15),1,16
2026-02-13,Craiova,Samsung 55-inch 4K TV (P16),1,18
2026-02-21,Craiova,Samsung 55-inch 4K TV (P16),1,17
2026-02-25,Craiova,Samsung 55-inch 4K TV (P16),1,16
2026-03-02,Craiova,Samsung 55-inch 4K TV (P16),2,15
2026-03-06,Craiova,Samsung 55-inch 4K TV (P16),1,13
2026-03-09,Craiova,Samsung 55-inch 4K TV (P16),1,12
2026-03-13,Craiova,Samsung 55-inch 4K TV (P16),1,11
2026-03-14,Craiova,Samsung 55-inch 4K TV (P16),0,10
2026-02-16,Craiova,LG OLED 65-inch TV (P17),1,8
2026-02-20,Craiova,LG OLED 65-inch TV (P17),1,7
2026-02-22,Craiova,LG OLED 65-inch TV (P17),1,6
2026-02-26,Craiova,LG OLED 65-inch TV (P17),1,5
2026-03-04,Craiova,LG OLED 65-inch TV (P17),1,30
2026-03-07,Craiova,LG OLED 65-inch TV (P17),2,29
2026-03-08,Craiova,LG OLED 65-inch TV (P17),1,27
2026-03-10,Craiova,LG OLED 65-inch TV (P17),1,26
2026-03-14,Craiova,LG OLED 65-inch TV (P17),1,25
2026-02-14,Craiova,PlayStation 5 (P18),1,19
2026-02-15,Craiova,PlayStation 5 (P18),1,18
2026-02-16,Craiova,PlayStation 5 (P18),2,17
2026-02-17,Craiova,PlayStation 5 (P18),1,15
2026-02-18,Craiova,PlayStation 5 (P18),1,14
2026-02-19,Craiova,PlayStation 5 (P18),1,13
2026-02-23,Craiova,PlayStation 5 (P18),2,12
2026-02-24,Craiova,PlayStation 5 (P18),1,10
2026-02-27,Craiova,PlayStation 5 (P18),1,9
2026-02-28,Craiova,PlayStation 5 (P18),2,8
2026-03-01,Craiova,PlayStation 5 (P18),2,6
2026-03-02,Craiova,PlayStation 5 (P18),2,4
2026-03-03,Craiova,PlayStation 5 (P18),1,2
2026-03-06,Craiova,PlayStation 5 (P18),1,1
2026-03-14,Craiova,PlayStation 5 (P18),1,17
2026-02-15,Craiova,Xbox Series X (P19),1,34
2026-02-19,Craiova,Xbox Series X (P19),2,33
2026-02-22,Craiova,Xbox Series X (P19),1,31
2026-02-23,Craiova,Xbox Series X (P19),1,30
2026-02-25,Craiova,Xbox Series X (P19),3,29
2026-02-28,Craiova,Xbox Series X (P19),1,26
2026-03-02,Craiova,Xbox Series X (P19),2,25
2026-03-05,Craiova,Xbox Series X (P19),1,23
2026-03-06,Craiova,Xbox Series X (P19),2,22
2026-03-07,Craiova,Xbox Series X (P19),1,20
2026-03-14,Craiova,Xbox Series X (P19),0,19
2026-02-20,Craiova,Nintendo Switch OLED (P20),1,19
2026-02-22,Craiova,Nintendo Switch OLED (P20),1,18
2026-02-27,Craiova,Nintendo Switch OLED (P20),1,17
2026-03-11,Craiova,Nintendo Switch OLED (P20),1,16
2026-03-14,Craiova,Nintendo Switch OLED (P20),0,15
2026-02-13,Sibiu,Iphone 15 Pro (P01),1,33
2026-02-14,Sibiu,Iphone 15 Pro (P01),2,32
2026-02-15,Sibiu,Iphone 15 Pro (P01),2,30
2026-02-16,Sibiu,Iphone 15 Pro (P01),1,28
2026-02-19,Sibiu,Iphone 15 Pro (P01),1,27
2026-02-22,Sibiu,Iphone 15 Pro (P01),2,26
2026-02-27,Sibiu,Iphone 15 Pro (P01),2,24
2026-03-06,Sibiu,Iphone 15 Pro (P01),1,22
2026-03-07,Sibiu,Iphone 15 Pro (P01),1,21
2026-03-08,Sibiu,Iphone 15 Pro (P01),2,20
2026-03-14,Sibiu,Iphone 15 Pro (P01),1,18
2026-02-13,Sibiu,Iphone 15 Pro Max (P02),1,12
2026-02-14,Sibiu,Iphone 15 Pro Max (P02),2,11
2026-02-17,Sibiu,Iphone 15 Pro Max (P02),1,9
2026-02-18,Sibiu,Iphone 15 Pro Max (P02),2,8
2026-02-22,Sibiu,Iphone 15 Pro Max (P02),2,6
2026-02-25,Sibiu,Iphone 15 Pro Max (P02),2,4
2026-02-27,Sibiu,Iphone 15 Pro Max (P02),2,2
2026-03-01,Sibiu,Iphone 15 Pro Max (P02),1,27
2026-03-03,Sibiu,Iphone 15 Pro Max (P02),1,26
2026-03-05,Sibiu,Iphone 15 Pro Max (P02),1,25
2026-03-07,Sibiu,Iphone 15 Pro Max (P02),1,24
2026-03-08,Sibiu,Iphone 15 Pro Max (P02),1,23
2026-03-09,Sibiu,Iphone 15 Pro Max (P02),1,22
2026-03-10,Sibiu,Iphone 15 Pro Max (P02),1,21
2026-03-11,Sibiu,Iphone 15 Pro Max (P02),1,20
2026-03-14,Sibiu,Iphone 15 Pro Max (P02),1,19
2026-02-14,Sibiu,Samsung Galaxy S24 Ultra (P03),1,28
2026-02-15,Sibiu,Samsung Galaxy S24 Ultra (P03),3,27
2026-02-16,Sibiu,Samsung Galaxy S24 Ultra (P03),5,24
2026-02-17,Sibiu,Samsung Galaxy S24 Ultra (P03),5,19
2026-02-18,Sibiu,Samsung Galaxy S24 Ultra (P03),1,14
2026-02-19,Sibiu,Samsung Galaxy S24 Ultra (P03),5,13
2026-02-20,Sibiu,Samsung Galaxy S24 Ultra (P03),3,8
2026-02-21,Sibiu,Samsung Galaxy S24 Ultra (P03),1,5
2026-02-23,Sibiu,Samsung Galaxy S24 Ultra (P03),3,4
2026-02-24,Sibiu,Samsung Galaxy S24 Ultra (P03),1,1
2026-03-14,Sibiu,Samsung Galaxy S24 Ultra (P03),0,0
2026-02-13,Sibiu,Samsung Galaxy A54 (P04),1,36
2026-02-14,Sibiu,Samsung Galaxy A54 (P04),1,35
2026-02-16,Sibiu,Samsung Galaxy A54 (P04),1,34
2026-02-18,Sibiu,Samsung Galaxy A54 (P04),2,33
2026-02-21,Sibiu,Samsung Galaxy A54 (P04),1,31
2026-02-22,Sibiu,Samsung Galaxy A54 (P04),2,30
2026-02-24,Sibiu,Samsung Galaxy A54 (P04),2,28
2026-02-26,Sibiu,Samsung Galaxy A54 (P04),1,26
2026-02-27,Sibiu,Samsung Galaxy A54 (P04),2,25
2026-02-28,Sibiu,Samsung Galaxy A54 (P04),2,23
2026-03-02,Sibiu,Samsung Galaxy A54 (P04),4,21
2026-03-04,Sibiu,Samsung Galaxy A54 (P04),1,17
2026-03-05,Sibiu,Samsung Galaxy A54 (P04),3,16
2026-03-08,Sibiu,Samsung Galaxy A54 (P04),1,13
2026-03-09,Sibiu,Samsung Galaxy A54 (P04),2,12
2026-03-12,Sibiu,Samsung Galaxy A54 (P04),1,10
2026-03-13,Sibiu,Samsung Galaxy A54 (P04),2,9
2026-03-14,Sibiu,Samsung Galaxy A54 (P04),1,7
2026-03-14,Sibiu,MacBook Air M2 (P05),0,22
2026-02-15,Sibiu,MacBook Pro 14 M3 (P06),2,17
2026-02-19,Sibiu,MacBook Pro 14 M3 (P06),1,15
2026-02-21,Sibiu,MacBook Pro 14 M3 (P06),1,14
2026-02-25,Sibiu,MacBook Pro 14 M3 (P06),1,13
2026-02-27,Sibiu,MacBook Pro 14 M3 (P06),4,12
2026-02-28,Sibiu,MacBook Pro 14 M3 (P06),3,8
2026-03-02,Sibiu,MacBook Pro 14 M3 (P06),1,5
2026-03-07,Sibiu,MacBook Pro 14 M3 (P06),1,4
2026-03-08,Sibiu,MacBook Pro 14 M3 (P06),3,3
2026-03-14,Sibiu,MacBook Pro 14 M3 (P06),0,0
